company,environment_rating,environment_percentage,Country,Sales,Profits,Assets,Market Value,posts_per_year,is_video_x,is_sponsored_x,caption,video_view_count,video_length_x,likes_x,comments_x,caption_num_words_x,caption_unique_words_x,mention_counts_x,hashtag_counts_x,emoji_counts_x,mentions_eco,mentions_eco-friendly,mentions_green,mentions_organic,mentions_clean,mentions_sustainable,mentions_sustainability,mentions_carbon,mentions_emissions,hashtags_eco,hashtags_eco-friendly,hashtags_green,hashtags_organic,hashtags_clean,hashtags_sustainable,hashtags_sustainability,hashtags_carbon,hashtags_emissions,caption_eco,caption_eco-friendly,caption_green,caption_organic,caption_clean,caption_sustainable,caption_sustainability,caption_carbon,caption_emissions,likely_automated,has_location,is_video_0,is_video_1,is_sponsored_0,is_sponsored_1,video_length_0,video_length_1,likes_0,likes_1,comments_0,comments_1,caption_num_words_0,caption_num_words_1,caption_unique_words_0,caption_unique_words_1,mention_counts_0,mention_counts_1,hashtag_counts_0,hashtag_counts_1,emoji_counts_0,emoji_counts_1,is_video_y,is_video_y,is_sponsored_y,is_sponsored_y,video_length_y,video_length_y,likes_y,likes_y,comments_y,comments_y,caption_num_words_y,caption_num_words_y,caption_unique_words_y,caption_unique_words_y,mention_counts_y,mention_counts_y,hashtag_counts_y,hashtag_counts_y,emoji_counts_y,emoji_counts_y,is_video_green_diff,is_sponsored_green_diff,video_length_green_diff,likes_green_diff,comments_green_diff,caption_num_words_green_diff,caption_unique_words_green_diff,mention_counts_green_diff,hashtag_counts_green_diff,emoji_counts_green_diff,posts_per_day,captions_per_year
Arab Bank,57.0,64.0,Jordan,23.17,5.974,371.35,42.54,45,0.9333333333333333,0.0,45,117791.06666666667,23.91117777777778,737.0444444444445,1.0222222222222221,19.6,19.177777777777777,1.0444444444444445,2.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.9333333333333333,,0.0,,23.91117777777778,,737.0444444444445,,1.0222222222222221,,19.6,,19.177777777777777,,1.0444444444444445,,2.111111111111111,,0.0,,0.9333333333333333,,0.0,,23.91117777777778,,737.0444444444445,,1.0222222222222221,,19.6,,19.177777777777777,,1.0444444444444445,,2.111111111111111,,0.0,,,,,,,,,,,,0.13274336283185842,1.0
ArcelorMittal,62.0,75.0,Luxembourg,705.46,-24.823,879.08,110.87,91,0.25274725274725274,0.0,91,6678.56043956044,10.566483516483517,1174.6703296703297,17.252747252747252,99.71428571428571,74.3076923076923,1.054945054945055,3.021978021978022,0.06593406593406594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2087912087912088,0.0,0.0,0.0,0.0,0.0,0.0,0.02197802197802198,0.0,0.02197802197802198,0.0,0.22666666666666666,0.375,0.0,0.0,10.063080000000001,12.926187500000001,1311.4666666666667,533.4375,18.426666666666666,11.75,96.61333333333333,114.25,72.25333333333333,83.9375,1.0533333333333332,1.0625,3.013333333333333,3.0625,0.06666666666666667,0.0625,0.22666666666666666,0.375,0.0,0.0,10.063080000000001,12.926187500000001,1311.4666666666667,533.4375,18.426666666666666,11.75,96.61333333333333,114.25,72.25333333333333,83.9375,1.0533333333333332,1.0625,3.013333333333333,3.0625,0.06666666666666667,0.0625,0.14833333333333334,0.0,2.8631075,-778.0291666666667,-6.676666666666666,17.63666666666667,11.68416666666667,0.009166666666666767,0.0491666666666668,-0.004166666666666666,0.26843657817109146,1.0
Asian Paints,68.0,88.0,India,29.28,3.857,23.25,224.81,18,0.3888888888888889,0.0,18,11852.611111111111,20.381444444444444,12811.555555555555,11.222222222222221,51.833333333333336,46.111111111111114,1.0,7.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,24.457733333333334,16558.333333333332,12062.2,12.333333333333334,11.0,47.333333333333336,52.733333333333334,39.666666666666664,47.4,1.0,1.0,7.333333333333333,7.2,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,24.457733333333334,16558.333333333332,12062.2,12.333333333333334,11.0,47.333333333333336,52.733333333333334,39.666666666666664,47.4,1.0,1.0,7.333333333333333,7.2,0.0,0.0,0.4666666666666667,0.0,24.457733333333334,-4496.133333333331,-1.333333333333334,5.399999999999999,7.733333333333334,0.0,-0.13333333333333286,0.0,0.05309734513274336,1.0
Atlassian,45.0,31.0,United Kingdom,14.16,-2.47,35.03,381.61,51,0.09803921568627451,0.0,51,197.3921568627451,3.488176470588235,298.15686274509807,7.705882352941177,82.11764705882354,62.03921568627451,1.1568627450980393,5.235294117647059,0.6862745098039216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1568627450980392,0.10416666666666667,0.0,0.0,0.0,3.7061875,0.0,296.875,318.6666666666667,7.75,7.0,83.1875,65.0,62.645833333333336,52.333333333333336,1.1458333333333333,1.3333333333333333,5.4375,2.0,0.6666666666666666,1.0,0.10416666666666667,0.0,0.0,0.0,3.7061875,0.0,296.875,318.6666666666667,7.75,7.0,83.1875,65.0,62.645833333333336,52.333333333333336,1.1458333333333333,1.3333333333333333,5.4375,2.0,0.6666666666666666,1.0,-0.10416666666666667,0.0,-3.7061875,21.791666666666686,-0.75,-18.1875,-10.3125,0.1875,-3.4375,0.33333333333333337,0.1504424778761062,1.0
AutoZone,56.0,60.0,United States,120.78,16.208,128.64,238.27,78,0.32051282051282054,0.0,78,577.0641025641025,5.660461538461539,289.3974358974359,20.166666666666668,26.115384615384617,23.91025641025641,1.1025641025641026,1.294871794871795,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.5,0.0,0.0,5.706355263157896,3.9164999999999988,291.7236842105263,201.0,20.61842105263158,3.0,25.67105263157895,43.0,23.55263157894737,37.5,1.105263157894737,1.0,1.2894736842105263,1.5,0.17105263157894737,0.0,0.3157894736842105,0.5,0.0,0.0,5.706355263157896,3.9164999999999988,291.7236842105263,201.0,20.61842105263158,3.0,25.67105263157895,43.0,23.55263157894737,37.5,1.105263157894737,1.0,1.2894736842105263,1.5,0.17105263157894737,0.0,0.1842105263157895,0.0,-1.789855263157897,-90.7236842105263,-17.61842105263158,17.32894736842105,13.94736842105263,-0.10526315789473695,0.21052631578947367,-0.17105263157894737,0.23008849557522124,1.0
Aviva,77.0,98.0,United Kingdom,895.43,32.072,5930.73,119.58,43,0.11627906976744186,0.023255813953488372,42,1049.1627906976744,11.574186046511628,1192.6046511627908,53.76744186046512,45.97674418604651,36.13953488372093,1.441860465116279,2.0930232558139537,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,0.0,0.023255813953488372,0.7906976744186046,0.10526315789473684,0.2,0.0,0.2,12.150631578947369,7.1932,1192.5,1193.4,55.39473684210526,41.4,36.68421052631579,116.6,29.394736842105264,87.4,1.394736842105263,1.8,2.1578947368421053,1.6,0.7027027027027027,0.2,0.10526315789473684,0.2,0.0,0.2,12.150631578947369,7.1932,1192.5,1193.4,55.39473684210526,41.4,36.68421052631579,116.6,29.394736842105264,87.4,1.394736842105263,1.8,2.1578947368421053,1.6,0.7027027027027027,0.2,0.09473684210526317,0.2,-4.957431578947369,0.900000000000091,-13.994736842105262,79.91578947368421,58.005263157894746,0.405263157894737,-0.5578947368421052,-0.5027027027027027,0.12684365781710916,0.9767441860465116
Avnet,67.0,86.0,United States,181.56,-1.135,80.9,29.97,30,0.16666666666666666,0.0,30,72.13333333333334,7.377433333333332,104.23333333333333,1.6666666666666667,49.766666666666666,42.63333333333333,1.1,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.0,0.0,0.0,8.197148148148147,0.0,103.44444444444444,111.33333333333333,1.5925925925925926,2.3333333333333335,46.74074074074074,77.0,40.407407407407405,62.666666666666664,1.1111111111111112,1.0,2.4814814814814814,1.0,0.0,0.0,0.18518518518518517,0.0,0.0,0.0,8.197148148148147,0.0,103.44444444444444,111.33333333333333,1.5925925925925926,2.3333333333333335,46.74074074074074,77.0,40.407407407407405,62.666666666666664,1.1111111111111112,1.0,2.4814814814814814,1.0,0.0,0.0,-0.18518518518518517,0.0,-8.197148148148147,7.888888888888886,0.7407407407407409,30.25925925925926,22.25925925925926,-0.11111111111111116,-1.4814814814814814,0.0,0.08849557522123894,1.0
Axis Bank,62.0,75.0,India,112.91,2.631,1226.51,167.06,74,0.6891891891891891,0.0,69,26158.554054054053,21.90039189189189,2744.837837837838,72.9054054054054,31.7972972972973,27.87837837837838,1.0810810810810811,1.554054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04054054054054054,0.0,0.6857142857142857,0.75,0.0,0.0,21.294699999999995,32.5,2829.842857142857,1257.25,72.81428571428572,74.5,32.42857142857143,20.75,28.32857142857143,20.0,1.0857142857142856,1.0,1.5857142857142856,1.0,0.0,0.0,0.6857142857142857,0.75,0.0,0.0,21.294699999999995,32.5,2829.842857142857,1257.25,72.81428571428572,74.5,32.42857142857143,20.75,28.32857142857143,20.0,1.0857142857142856,1.0,1.5857142857142856,1.0,0.0,0.0,0.06428571428571428,0.0,11.205300000000005,-1572.5928571428572,1.6857142857142833,-11.67857142857143,-8.32857142857143,-0.08571428571428563,-0.5857142857142856,0.0,0.2182890855457227,0.9324324324324325
BJ's Wholesale Club,56.0,61.0,United States,131.91,1.872,52.7,36.31,229,0.08733624454148471,0.11790393013100436,229,170.33624454148472,3.0066069868995635,180.64192139737992,9.275109170305678,50.05240174672489,40.056768558951966,1.0087336244541485,1.5633187772925765,0.4104803493449782,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07423580786026202,0.0,0.026200873362445413,0.021834061135371178,0.026200873362445413,0.0,0.0,0.0,0.0,0.008733624454148471,0.0,0.09547738693467336,0.03333333333333333,0.10552763819095477,0.2,3.1813065326633168,1.8477666666666666,181.50251256281408,174.93333333333334,9.738693467336683,6.2,42.165829145728644,102.36666666666666,35.175879396984925,72.43333333333334,1.0100502512562815,1.0,1.5427135678391959,1.7,0.41708542713567837,0.36666666666666664,0.09547738693467336,0.03333333333333333,0.10552763819095477,0.2,3.1813065326633168,1.8477666666666666,181.50251256281408,174.93333333333334,9.738693467336683,6.2,42.165829145728644,102.36666666666666,35.175879396984925,72.43333333333334,1.0100502512562815,1.0,1.5427135678391959,1.7,0.41708542713567837,0.36666666666666664,-0.06214405360134003,0.09447236180904524,-1.3335398659966502,-6.5691792294807385,-3.5386934673366826,60.200837520938016,37.25745393634841,-0.01005025125628145,0.15728643216080407,-0.050418760469011725,0.6755162241887905,1.0
BMW Group,77.0,98.0,Germany,1166.37,55.011,2712.67,389.31,238,0.36134453781512604,0.0,237,4386.64705882353,15.331126050420172,1857.6050420168067,13.058823529411764,81.56302521008404,60.08403361344538,1.1134453781512605,4.668067226890757,0.1940928270042194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546218487394958,0.0,0.008403361344537815,0.0,0.0,0.13865546218487396,0.17647058823529413,0.0,0.0,0.2320675105485232,0.0,0.05485232067510549,0.0,0.008438818565400843,0.05907172995780591,0.1350210970464135,0.004219409282700422,0.9620253164556962,0.01680672268907563,0.06302521008403361,0.330188679245283,0.38636363636363635,0.0,0.0,25.58056603773585,7.100515151515151,2019.7264150943397,1727.4166666666667,14.962264150943396,11.530303030303031,39.094339622641506,115.66666666666667,34.74528301886792,80.43181818181819,1.1415094339622642,1.0909090909090908,4.660377358490566,4.674242424242424,0.21904761904761905,0.17424242424242425,0.330188679245283,0.38636363636363635,0.0,0.0,25.58056603773585,7.100515151515151,2019.7264150943397,1727.4166666666667,14.962264150943396,11.530303030303031,39.094339622641506,115.66666666666667,34.74528301886792,80.43181818181819,1.1415094339622642,1.0909090909090908,4.660377358490566,4.674242424242424,0.21904761904761905,0.17424242424242425,0.05617495711835335,0.0,-18.4800508862207,-292.30974842767296,-3.4319611206403646,76.57232704402517,45.686535162950264,-0.0506003430531734,0.013865065751858197,-0.04480519480519479,0.7020648967551623,0.9957983193277311
BNP Paribas,75.0,96.0,France,1280.27,86.686,24298.9,392.15,81,0.2839506172839506,0.0,81,233.2962962962963,55.77617283950615,98.37037037037037,2.3209876543209877,98.18518518518519,73.96296296296296,1.5308641975308641,8.876543209876543,1.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.012345679012345678,0.06172839506172839,0.0,0.0,0.2962962962962963,0.0,0.0,0.0,0.012345679012345678,0.024691358024691357,0.06172839506172839,0.0,0.0,0.024691358024691357,0.5802469135802469,0.3333333333333333,0.16666666666666666,0.0,0.0,73.17435087719298,14.4555,96.26315789473684,103.375,2.2280701754385963,2.5416666666666665,90.49122807017544,116.45833333333333,70.28070175438596,82.70833333333333,1.6140350877192982,1.3333333333333333,8.912280701754385,8.791666666666666,1.8596491228070176,1.4583333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,73.17435087719298,14.4555,96.26315789473684,103.375,2.2280701754385963,2.5416666666666665,90.49122807017544,116.45833333333333,70.28070175438596,82.70833333333333,1.6140350877192982,1.3333333333333333,8.912280701754385,8.791666666666666,1.8596491228070176,1.4583333333333333,-0.16666666666666666,0.0,-58.71885087719298,7.111842105263165,0.3135964912280702,25.96710526315789,12.42763157894737,-0.2807017543859649,-0.12061403508771917,-0.4013157894736843,0.23893805309734514,1.0
Bajaj Finserv,64.0,81.0,India,70.17,5.699,333.59,108.03,97,0.9381443298969072,0.0,97,2200.092783505155,54.12572164948454,111.57731958762886,18.783505154639176,43.28865979381443,38.21649484536083,1.0721649484536082,7.742268041237113,0.08247422680412371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15463917525773196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21649484536082475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041237113402061855,0.0,0.9743589743589743,0.7894736842105263,0.0,0.0,62.810294871794866,18.473263157894735,104.0,142.68421052631578,16.692307692307693,27.36842105263158,41.96153846153846,48.73684210526316,37.333333333333336,41.8421052631579,1.0897435897435896,1.0,7.67948717948718,8.0,0.07692307692307693,0.10526315789473684,0.9743589743589743,0.7894736842105263,0.0,0.0,62.810294871794866,18.473263157894735,104.0,142.68421052631578,16.692307692307693,27.36842105263158,41.96153846153846,48.73684210526316,37.333333333333336,41.8421052631579,1.0897435897435896,1.0,7.67948717948718,8.0,0.07692307692307693,0.10526315789473684,-0.184885290148448,0.0,-44.33703171390013,38.68421052631578,10.676113360323885,6.775303643724698,4.508771929824562,-0.08974358974358965,0.32051282051282026,0.02834008097165991,0.2861356932153392,1.0
Ball,68.0,88.0,United States,114.56,5.66,173.6,213.68,22,0.6363636363636364,0.13636363636363635,22,72260.09090909091,47.11140909090909,39383.13636363636,519.4090909090909,27.09090909090909,22.954545454545453,1.5454545454545454,2.1818181818181817,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.6363636363636364,,0.13636363636363635,,47.11140909090909,,39383.13636363636,,519.4090909090909,,27.09090909090909,,22.954545454545453,,1.5454545454545454,,2.1818181818181817,,2.5,,0.6363636363636364,,0.13636363636363635,,47.11140909090909,,39383.13636363636,,519.4090909090909,,27.09090909090909,,22.954545454545453,,1.5454545454545454,,2.1818181818181817,,2.5,,,,,,,,,,,,0.06489675516224189,1.0
Banco do Brasil,71.0,92.0,Brazil,420.29,37.814,3594.92,146.74,265,0.4037735849056604,0.0,264,29191.28679245283,7.823611320754712,1306.9698113207546,169.0943396226415,95.50943396226415,70.3433962264151,1.060377358490566,2.4754716981132074,0.4015151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011320754716981131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007547169811320755,0.0,0.39914163090128757,0.4375,0.0,0.0,8.011562231759653,6.45509375,1124.6909871244636,2634.1875,168.51502145922746,173.3125,94.93991416309012,99.65625,70.04291845493562,72.53125,1.0686695278969958,1.0,2.429184549356223,2.8125,0.43103448275862066,0.1875,0.39914163090128757,0.4375,0.0,0.0,8.011562231759653,6.45509375,1124.6909871244636,2634.1875,168.51502145922746,173.3125,94.93991416309012,99.65625,70.04291845493562,72.53125,1.0686695278969958,1.0,2.429184549356223,2.8125,0.43103448275862066,0.1875,0.03835836909871243,0.0,-1.5564684817596532,1509.4965128755364,4.797478540772545,4.716335836909877,2.4883315450643835,-0.06866952789699576,0.38331545064377703,-0.24353448275862066,0.7817109144542773,0.9962264150943396
Bank Audi,57.0,63.0,Lebanon,36.82,4.93,475.22,7.64,5,0.4,0.0,5,832.2,8.3466,259.6,21.8,88.0,76.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,10.433250000000001,0.0,240.5,336.0,25.0,9.0,84.25,103.0,72.5,92.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,10.433250000000001,0.0,240.5,336.0,25.0,9.0,84.25,103.0,72.5,92.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5,0.0,-10.433250000000001,95.5,-16.0,18.75,19.5,0.0,0.0,0.0,0.014749262536873156,1.0
Bank Mandiri,62.0,76.0,Indonesia,86.29,19.434,949.76,139.92,344,0.6482558139534884,0.0,344,22655.125,36.13842151162788,1381.7936046511627,112.0203488372093,64.65988372093024,53.7906976744186,1.125,2.1802325581395348,0.0436046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005813953488372093,0.0029069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020348837209302327,0.0,0.6537313432835821,0.4444444444444444,0.0,0.0,36.24210447761191,32.27911111111112,1379.4626865671642,1468.5555555555557,111.65671641791045,125.55555555555556,64.46268656716418,72.0,53.623880597014924,60.0,1.128358208955224,1.0,2.1940298507462686,1.6666666666666667,0.04477611940298507,0.0,0.6537313432835821,0.4444444444444444,0.0,0.0,36.24210447761191,32.27911111111112,1379.4626865671642,1468.5555555555557,111.65671641791045,125.55555555555556,64.46268656716418,72.0,53.623880597014924,60.0,1.128358208955224,1.0,2.1940298507462686,1.6666666666666667,0.04477611940298507,0.0,-0.20928689883913765,0.0,-3.9629933665007897,89.0928689883915,13.898839137645112,7.537313432835816,6.376119402985076,-0.12835820895522398,-0.5273631840796018,-0.04477611940298507,1.0147492625368733,1.0
Bank Negara Indonesia,61.0,73.0,Indonesia,53.78,10.879,609.12,51.4,581,0.3080895008605852,0.0,581,24612.036144578313,15.133660929432013,2748.800344234079,119.27710843373494,79.59036144578313,63.79173838209983,1.1858864027538727,3.8984509466437176,0.05679862306368331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01721170395869191,0.0,0.0,0.0017211703958691911,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.01549053356282272,0.31150442477876106,0.1875,0.0,0.0,15.403359292035397,5.6099375,2519.2566371681414,10854.5625,118.37345132743363,151.1875,79.50265486725664,82.6875,63.71150442477876,66.625,1.184070796460177,1.25,3.897345132743363,3.9375,0.0584070796460177,0.0,0.31150442477876106,0.1875,0.0,0.0,15.403359292035397,5.6099375,2519.2566371681414,10854.5625,118.37345132743363,151.1875,79.50265486725664,82.6875,63.71150442477876,66.625,1.184070796460177,1.25,3.897345132743363,3.9375,0.0584070796460177,0.0,-0.12400442477876106,0.0,-9.793421792035396,8335.305862831858,32.81404867256637,3.1848451327433622,2.9134955752212406,0.0659292035398229,0.04015486725663697,-0.0584070796460177,1.7138643067846608,1.0
Bank Pekao,53.0,53.0,Poland,25.94,5.6389999999999985,536.85,32.95,8,0.5,0.0,8,2277.125,4.004125,62.875,1.0,25.5,24.375,1.0,3.375,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,0.0,,4.004125,,62.875,,1.0,,25.5,,24.375,,1.0,,3.375,,1.25,,0.5,,0.0,,4.004125,,62.875,,1.0,,25.5,,24.375,,1.0,,3.375,,1.25,,,,,,,,,,,,0.02359882005899705,1.0
Bank of America,73.0,95.0,United States,1120.65,241.29,26199.54,2086.46,75,0.4,0.0,75,1482.88,18.90272,701.6666666666666,95.4,40.14666666666667,35.38666666666666,1.12,1.32,0.5466666666666666,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.18666666666666668,0.0,0.02666666666666667,0.0,0.013333333333333334,0.04,0.0,0.02666666666666667,0.013333333333333334,0.013333333333333334,0.0,0.40350877192982454,0.3888888888888889,0.0,0.0,19.100543859649118,18.27627777777778,673.9824561403509,789.3333333333334,90.63157894736842,110.5,40.73684210526316,38.27777777777778,35.63157894736842,34.611111111111114,1.087719298245614,1.2222222222222223,1.3333333333333333,1.2777777777777777,0.5263157894736842,0.6111111111111112,0.40350877192982454,0.3888888888888889,0.0,0.0,19.100543859649118,18.27627777777778,673.9824561403509,789.3333333333334,90.63157894736842,110.5,40.73684210526316,38.27777777777778,35.63157894736842,34.611111111111114,1.087719298245614,1.2222222222222223,1.3333333333333333,1.2777777777777777,0.5263157894736842,0.6111111111111112,-0.014619883040935644,0.0,-0.8242660818713397,115.35087719298247,19.868421052631575,-2.459064327485379,-1.0204678362573034,0.13450292397660824,-0.05555555555555558,0.08479532163742698,0.22123893805309736,1.0
Bank of Baroda,55.0,59.0,India,121.08,-0.5,1592.63,30.27,468,0.33760683760683763,0.0,468,22882.944444444445,17.146166666666684,2619.3397435897436,14.626068376068377,35.78846153846154,31.617521367521366,1.0405982905982907,2.4914529914529915,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04487179487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03632478632478633,0.0,0.002136752136752137,0.002136752136752137,0.00641025641025641,0.004273504273504274,0.002136752136752137,0.0,0.0,0.01282051282051282,0.008547008547008548,0.33867276887871856,0.3225806451612903,0.0,0.0,17.866304347826105,6.994548387096775,2710.4942791762014,1334.3548387096773,14.39816933638444,17.838709677419356,35.46224256292906,40.38709677419355,31.391304347826086,34.806451612903224,1.0411899313501145,1.032258064516129,2.505720823798627,2.2903225806451615,0.006864988558352402,0.0,0.33867276887871856,0.3225806451612903,0.0,0.0,17.866304347826105,6.994548387096775,2710.4942791762014,1334.3548387096773,14.39816933638444,17.838709677419356,35.46224256292906,40.38709677419355,31.391304347826086,34.806451612903224,1.0411899313501145,1.032258064516129,2.505720823798627,2.2903225806451615,0.006864988558352402,0.0,-0.01609212371742824,0.0,-10.871755960729331,-1376.139440466524,3.4405403410349162,4.924854211264488,3.415147265077138,-0.008931866833985502,-0.21539824315346534,-0.006864988558352402,1.3805309734513274,1.0
Bank of India,53.0,53.0,India,70.95,1.089,891.51,15.36,1170,0.24615384615384617,0.0,1170,6627.860683760684,12.104917094017098,2994.7299145299144,24.40940170940171,30.96324786324786,28.651282051282053,1.0683760683760684,4.0606837606837605,0.05042735042735043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017094017094017094,0.0,0.041025641025641026,0.0,0.003418803418803419,0.01623931623931624,0.0008547008547008547,0.0,0.0,0.02905982905982906,0.0,0.010256410256410256,0.0,0.0008547008547008547,0.0017094017094017094,0.0017094017094017094,0.0008547008547008547,0.0,0.01452991452991453,0.0,0.23688969258589512,0.40625,0.0,0.0,11.737806509945761,18.449046875,3067.985533453888,1728.78125,25.099457504520796,12.484375,30.8996383363472,32.0625,28.566907775768534,30.109375,1.0687160940325497,1.0625,3.9945750452079567,5.203125,0.048824593128390596,0.078125,0.23688969258589512,0.40625,0.0,0.0,11.737806509945761,18.449046875,3067.985533453888,1728.78125,25.099457504520796,12.484375,30.8996383363472,32.0625,28.566907775768534,30.109375,1.0687160940325497,1.0625,3.9945750452079567,5.203125,0.048824593128390596,0.078125,0.16936030741410488,0.0,6.711240365054239,-1339.204283453888,-12.615082504520796,1.1628616636528015,1.5424672242314657,-0.006216094032549746,1.2085499547920433,0.029300406871609404,3.4513274336283186,1.0
