company,environment_rating,environment_percentage,Country,Sales,Profits,Assets,Market Value,posts_per_year,is_video,is_sponsored,caption,video_view_count,likes,comments,caption_num_words,caption_unique_words,mention_counts,hashtag_counts,emoji_counts,mentions_eco,mentions_eco-friendly,mentions_green,mentions_organic,mentions_clean,mentions_sustainable,mentions_sustainability,mentions_carbon,mentions_emissions,hashtags_eco,hashtags_eco-friendly,hashtags_green,hashtags_organic,hashtags_clean,hashtags_sustainable,hashtags_sustainability,hashtags_carbon,hashtags_emissions,caption_eco,caption_eco-friendly,caption_green,caption_organic,caption_clean,caption_sustainable,caption_sustainability,caption_carbon,caption_emissions,likely_automated,has_location,is_video_0,is_video_1,is_sponsored_0,is_sponsored_1,video_length_0,video_length_1,likes_0,likes_1,comments_0,comments_1,caption_num_words_0,caption_num_words_1,caption_unique_words_0,caption_unique_words_1,mention_counts_0,mention_counts_1,hashtag_counts_0,hashtag_counts_1,emoji_counts_0,emoji_counts_1,is_video_green_diff,is_sponsored_green_diff,video_length_green_diff,likes_green_diff,comments_green_diff,caption_num_words_green_diff,caption_unique_words_green_diff,mention_counts_green_diff,hashtag_counts_green_diff,emoji_counts_green_diff,posts_per_day,captions_per_year
AES,61,74,United States,101.9,3.02,336.48,88.08,130,0.1,0,130,83477.70769,329787.4923,2805.692308,7.976923077,7.953846154,1,6.292307692,0.569230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015384615,0,0.1015625,0,0,0,4.762203125,0,331234.6328,237170.5,2844.46875,324,7.9921875,7,7.96875,7,1,1,6.3046875,5.5,0.5703125,0.5,-0.1015625,0,-4.762203125,-94064.13281,-2520.46875,-0.9921875,-0.96875,0,-0.8046875,-0.0703125,0.383480826,1
AIRBUS,72,94,Netherlands,761.71,-20.92,1284.24,495.95,49,0.367346939,0,49,62793.87755,45367.30612,248.8163265,50.36734694,45.14285714,1.142857143,10.36734694,1.836734694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0.020408163,0.081632653,0,0,0,0.040816327,0,0,0,0,0.020408163,0.040816327,0.380952381,0.285714286,0,0,34.89666667,15.93328571,45515.5,44478.14286,245.2380952,270.2857143,47.61904762,66.85714286,42.97619048,58.14285714,1.119047619,1.285714286,9.619047619,14.85714286,1.761904762,2.285714286,-0.095238095,0,-18.96338095,-1037.357143,25.04761905,19.23809524,15.16666667,0.166666667,5.238095238,0.523809524,0.144542773,1
ALFA,55,58,Mexico,171.81,4.121,181.94,20.54,255,0.482352941,0,252,362683.7255,179384.9176,16756.07451,21.6627451,19.16078431,1.603921569,1.443137255,1.936507937,0,0,0,0,0,0,0,0.003921569,0,0.003921569,0,0,0,0,0,0,0,0,0.007936508,0,0,0,0,0,0,0.003968254,0,0.011764706,0.050980392,0.485943775,0.333333333,0,0,25.02055823,16.71666667,179556.1687,172278,17101.32129,2428.333333,21.19277108,41.16666667,18.81526104,33.5,1.614457831,1.166666667,1.421686747,2.333333333,1.947154472,1.5,-0.152610442,0,-8.303891566,-7278.168675,-14672.98795,19.97389558,14.68473896,-0.447791165,0.911646586,-0.447154472,0.752212389,0.988235294
AT&T,72,93,United States,1792.17,144.17,5453.54,2185.58,537,0.418994413,0,536,9830.061453,951.3426443,114.8752328,37.21787709,32.91061453,1.266294227,1.581005587,0.735074627,0.00744879,0,0,0,0,0,0,0,0,0,0,0,0,0.001862197,0,0,0,0,0.044776119,0,0.005597015,0,0,0.001865672,0,0,0,0.031657356,0.003724395,0.428571429,0.3,0,0,20.17769618,11.5944,983.8792757,547.075,118.6841046,67.55,37.03420523,39.5,32.77062374,34.65,1.273641851,1.175,1.591549296,1.45,0.741935484,0.65,-0.128571429,0,-8.583296177,-436.8042757,-51.13410463,2.465794769,1.879376258,-0.098641851,-0.141549296,-0.091935484,1.584070796,0.998137803
AbbVie,68,88,United States,332.66,78.39,891.15,1213.82,78,0.358974359,0,78,640.7564103,328.0384615,7,38.56410256,34.25641026,0.397435897,3.871794872,0.217948718,0,0,0,0,0,0,0,0,0,0.026666667,0,0,0,0,0,0,0,0,0.102564103,0,0.025641026,0,0,0,0,0,0,0,0,0.382352941,0.2,0,0,9.947970588,2.6,330.4117647,311.9,7.176470588,5.8,38.19117647,41.1,34.13235294,35.1,0.397058824,0.4,3.867647059,3.9,0.205882353,0.3,-0.182352941,0,-7.347970588,-18.51176471,-1.376470588,2.908823529,0.967647059,0.002941176,0.032352941,0.094117647,0.230088496,1
Accenture,76,97,Ireland,446.56,49.717,335.03,1179.71,87,0.126436782,0,87,1622.563218,3149.287356,28.71264368,52.70114943,39.09195402,0.24137931,1.908045977,1.471264368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091954023,0,0.057471264,0,0,0,0.011494253,0,0,0,0.022988506,0.142857143,0,0,0,3.109350649,0,3270.935065,2212.6,30.2987013,16.5,41.27272727,140.7,32.14285714,92.6,0.25974026,0.1,1.87012987,2.2,1.467532468,1.5,-0.142857143,0,-3.109350649,-1058.335065,-13.7987013,99.42727273,60.45714286,-0.15974026,0.32987013,0.032467532,0.256637168,1
Adidas,79,99,Germany,250.09,15.287,228.03,449.04,65,0.615384615,0,65,204661.7692,84621.81538,799.3384615,39.61538462,34.18461538,1.276923077,0.876923077,0.553846154,0,0,0,0,0,0,0,0.046511628,0,0,0,0,0,0,0,0,0,0,0.046153846,0,0,0,0,0.015384615,0.015384615,0.030769231,0.015384615,0.015384615,0.261538462,0.65,0.2,0,0,95.36415,9.9986,84361.03333,87751.2,794.9666667,851.8,37.78333333,61.6,32.81666667,50.6,1.233333333,1.8,0.866666667,1,0.566666667,0.4,-0.45,0,-85.36555,3390.166667,56.83333333,23.81666667,17.78333333,0.566666667,0.133333333,-0.166666667,0.191740413,1
Adobe,72,94,United States,116.23,32.322,212.14,1703.84,167,0.263473054,0,166,13235.07784,5589.209581,57.68862275,40.0239521,33.62275449,1.491017964,0.377245509,0.855421687,0.013245033,0,0,0,0,0,0,0,0,0.037735849,0,0,0,0,0,0,0,0,0.060240964,0,0,0,0.006024096,0,0,0,0,0.017964072,0.011976048,0.270967742,0.166666667,0,0,8.330070968,3.158333333,5613.477419,5275.75,57.23225806,63.58333333,38.33548387,61.83333333,32.39354839,49.5,1.470967742,1.75,0.35483871,0.666666667,0.883116883,0.5,-0.104301075,0,-5.171737634,-337.7274194,6.351075269,23.49784946,17.10645161,0.279032258,0.311827957,-0.383116883,0.492625369,0.994011976
Aegon,69,90,Netherlands,295.07,13.867,4709.03,52.83,52,0.057692308,0,52,44.34615385,80.84615385,1.038461538,44.44230769,38.05769231,1,4.326923077,1.346153846,0,0,0,0,0,0,0,0,0,0.057692308,0,0,0,0,0.019230769,0.019230769,0,0,0.192307692,0,0,0,0,0.019230769,0.019230769,0,0,0.019230769,0.076923077,0.045454545,0.125,0,0,0.265909091,0.75,79.22727273,89.75,0.977272727,1.375,42.97727273,52.5,36.81818182,44.875,1,1,4.204545455,5,1.340909091,1.375,0.079545455,0,0.484090909,10.52272727,0.397727273,9.522727273,8.056818182,0,0.795454545,0.034090909,0.15339233,1
Aflac,67,85,United States,219.95,29.41,1516.16,269.06,25,0.04,0,25,144.56,224.6,23.88,13.52,13.08,1,1,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,,0,,0.22664,,224.6,,23.88,,13.52,,13.08,,1,,1,,0.16,,,,,,,,,,,,0.073746313,1
Air Canada,55,58,Canada,144.64,11.124,214.07,38.02,186,0.166666667,0,186,3626.887097,8305.698925,134.0752688,76.20967742,63.82258065,1.822580645,1.758064516,2.231182796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069892473,0,0.005376344,0,0.016129032,0.010752688,0,0,0,0.005376344,0.23655914,0.158823529,0.25,0,0,7.864235294,18.7345625,8267.558824,8710.9375,132.2117647,153.875,75.17647059,87.1875,62.90588235,73.5625,1.794117647,2.125,1.782352941,1.5,2.311764706,1.375,0.091176471,0,10.87032721,443.3786765,21.66323529,12.01102941,10.65661765,0.330882353,-0.282352941,-0.936764706,0.548672566,1
Akbank,51,49,Turkey,82.53,11.703,666.93,43.82,116,0.603448276,0,113,40717.06897,1423.034483,50.07758621,25.68103448,23.63793103,1.077586207,1.112068966,0.017699115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379,0,0.605263158,0.5,0,0,18.74092105,7.49,1434.298246,781,50.48245614,27,26.00877193,7,23.93859649,6.5,1.078947368,1,1.114035088,1,0.017857143,0,-0.105263158,0,-11.25092105,-653.2982456,-23.48245614,-19.00877193,-17.43859649,-0.078947368,-0.114035088,-0.017857143,0.342182891,0.974137931
Al Rajhi Bank,53,53,Saudi Arabia,53.38,27.855,1023.88,380.83,13,0,0,13,0,187.7692308,46.30769231,17,16.38461538,1,1.076923077,2.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,187.7692308,,46.30769231,,17,,16.38461538,,1,,1.076923077,,2.076923077,,,,,,,,,,,,0.038348083,1
All Nippon Airways,68,87,Japan,181.58,2.544,237.15,71.98,5,0,0,5,0,7096.2,46.6,9,8.4,1,1.8,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,,0,,0,,7096.2,,46.6,,9,,8.4,,1,,1.8,,1.4,,,,,,,,,,,,0.014749263,1
Allergan,61,74,Ireland,160.89,-52.71,946.99,616.35,41,0.219512195,0,41,435.4878049,300.5853659,5.682926829,26.09756098,23.70731707,0.268292683,0.414634146,0.414634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219512195,,0,,4.778073171,,300.5853659,,5.682926829,,26.09756098,,23.70731707,,0.268292683,,0.414634146,,0.414634146,,,,,,,,,,,,0.120943953,1
Allianz,76,98,Germany,1224.06,88.577,11835.32,770.56,70,0.485714286,0,70,57954.02857,7739.385714,20.38571429,124.2857143,93.12857143,1.942857143,4.342857143,2.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0.057142857,0,0,0.171428571,0,0,0,0.014285714,0.057142857,0.114285714,0,0,0.028571429,0.157142857,0.518518519,0.375,0,0,43.72290741,38.329,3425.759259,22297.875,21.11111111,17.9375,118.7037037,143.125,90.25925926,102.8125,1.703703704,2.75,3.759259259,6.3125,2.814814815,3,-0.143518519,0,-5.393907407,18872.11574,-3.173611111,24.4212963,12.55324074,1.046296296,2.553240741,0.185185185,0.206489676,1
Almarai,68,88,Saudi Arabia,39.02,4.955,87.11,130.76,258,0.348837209,0,257,34488.5969,832.2790698,47.92248062,9.089147287,8.988372093,1,1.608527132,0.252918288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003875969,0,0.350194553,0,0,0,5.866486381,0,833.8754864,422,48.01167315,25,9.120622568,1,9.019455253,1,1,1,1.610894942,1,0.25,1,-0.350194553,0,-5.866486381,-411.8754864,-23.01167315,-8.120622568,-8.019455253,0,-0.610894942,0.75,0.761061947,0.996124031
Altice USA,51,48,United States,98.15,1.631,349.89,155.4,32,0.375,0,32,155.875,55.5625,17.40625,45.5,37.78125,1.71875,1.15625,0.59375,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0.21875,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,40.3292,0,57.28,49.42857143,16.2,21.71428571,41.04,61.42857143,34.8,48.42857143,1.24,3.428571429,1.2,1,0.44,1.142857143,-0.48,0,-40.3292,-7.851428571,5.514285714,20.38857143,13.62857143,2.188571429,-0.2,0.702857143,0.09439528,1
American Express,71,93,United States,467.87,55.38,1860.6,734.54,170,0.535294118,0,170,4294.976471,990.8529412,45.31176471,58.74705882,49.02352941,1.482352941,1.382352941,0.035294118,0.023529412,0,0,0.005882353,0,0,0,0,0,0,0,0.017647059,0,0,0,0,0,0,0.088235294,0,0.005882353,0.005882353,0.005882353,0.005882353,0.005882353,0,0,0.029411765,0.041176471,0.513333333,0.7,0,0,11.29192,18.79255,1016.406667,799.2,42.96666667,62.9,55.89333333,80.15,46.99333333,64.25,1.46,1.65,1.34,1.7,0.04,0,0.186666667,0,7.50063,-217.2066667,19.93333333,24.25666667,17.25666667,0.19,0.36,-0.04,0.501474926,1
Anheuser-Busch InBev,51,49,Belgium,523.15,91.435,2382.79,898.79,135,0.733333333,0,135,3190.525926,393.3851852,4.414814815,52.07407407,43.57037037,1.177777778,1.548148148,0.303703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0,0,0.155555556,0.007407407,0,0.051851852,0,0.103703704,0.007407407,0.037037037,0,0.022222222,0.037037037,0.735294118,0.727272727,0,0,17.25534314,23.65672727,380.245098,434,4,5.696969697,48.10784314,64.33333333,40.92156863,51.75757576,1.147058824,1.272727273,1.401960784,2,0.333333333,0.212121212,-0.00802139,0,6.401384135,53.75490196,1.696969697,16.2254902,10.83600713,0.125668449,0.598039216,-0.121212121,0.398230088,1
Apple,76,97,United States,2677.12,572.15,3204,12855.16,129,0.19379845,0,129,214767.7597,301941.2713,2123.093023,50.14728682,41.99224806,1.620155039,1.720930233,0.007751938,0.015503876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046511628,0,0.015503876,0,0,0,0,0,0,0.023255814,0.565891473,0.18487395,0.3,0,0,17.29077311,14.2408,303598.7563,282217.2,2145.89916,1851.7,47.89915966,76.9,40.39495798,61,1.621848739,1.6,1.714285714,1.8,0.008403361,0,0.11512605,0,-3.049973109,-21381.5563,-294.1991597,29.00084034,20.60504202,-0.021848739,0.085714286,-0.008403361,0.380530973,1
Aptiv,75,97,Ireland,143.57,9.9,134.59,177.5,30,0.433333333,0,30,803.5,259.1666667,2.566666667,33.56666667,29.8,1,2.233333333,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0.066666667,0.233333333,0.384615385,0.75,0,0,44.83361538,46.20975,268.1153846,201,2.576923077,2.5,33.84615385,31.75,29.88461538,29.25,1,1,2.269230769,2,0.192307692,0,0.365384615,0,1.376134615,-67.11538462,-0.076923077,-2.096153846,-0.634615385,0,-0.269230769,-0.192307692,0.088495575,1
Arab Bank,57,64,Jordan,23.17,5.974,371.35,42.54,45,0.933333333,0,45,117791.0667,737.0444444,1.022222222,19.6,19.17777778,1.044444444,2.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088888889,0.933333333,,0,,23.91117778,,737.0444444,,1.022222222,,19.6,,19.17777778,,1.044444444,,2.111111111,,0,,,,,,,,,,,,0.132743363,1
ArcelorMittal,62,75,Luxembourg,705.46,-24.823,879.08,110.87,91,0.252747253,0,91,6678.56044,1174.67033,17.25274725,99.71428571,74.30769231,1.054945055,3.021978022,0.065934066,0,0,0,0,0,0,0,0,0,0.010989011,0,0,0,0,0,0,0,0,0.208791209,0,0,0,0,0,0,0.021978022,0,0.021978022,0,0.226666667,0.375,0,0,10.06308,12.9261875,1311.466667,533.4375,18.42666667,11.75,96.61333333,114.25,72.25333333,83.9375,1.053333333,1.0625,3.013333333,3.0625,0.066666667,0.0625,0.148333333,0,2.8631075,-778.0291667,-6.676666667,17.63666667,11.68416667,0.009166667,0.049166667,-0.004166667,0.268436578,1
Asian Paints,68,88,India,29.28,3.857,23.25,224.81,18,0.388888889,0,18,11852.61111,12811.55556,11.22222222,51.83333333,46.11111111,1,7.222222222,0,0,0,0,0,0,0,0,0,0,1.555555556,0,0,0,0,0,0,0,0,1.722222222,0,0,0,0,0,0,0,0,0,0,0,0.466666667,0,0,0,24.45773333,16558.33333,12062.2,12.33333333,11,47.33333333,52.73333333,39.66666667,47.4,1,1,7.333333333,7.2,0,0,0.466666667,0,24.45773333,-4496.133333,-1.333333333,5.4,7.733333333,0,-0.133333333,0,0.053097345,1
Atlassian,45,31,United Kingdom,14.16,-2.47,35.03,381.61,51,0.098039216,0,51,197.3921569,298.1568627,7.705882353,82.11764706,62.03921569,1.156862745,5.235294118,0.68627451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078431373,0,0,0,0,0,0,0,0,0,0.156862745,0.104166667,0,0,0,3.7061875,0,296.875,318.6666667,7.75,7,83.1875,65,62.64583333,52.33333333,1.145833333,1.333333333,5.4375,2,0.666666667,1,-0.104166667,0,-3.7061875,21.79166667,-0.75,-18.1875,-10.3125,0.1875,-3.4375,0.333333333,0.150442478,1
AutoZone,56,60,United States,120.78,16.208,128.64,238.27,78,0.320512821,0,78,577.0641026,289.3974359,20.16666667,26.11538462,23.91025641,1.102564103,1.294871795,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0.012820513,0,0,0,0,0,0,0.315789474,0.5,0,0,5.706355263,3.9165,291.7236842,201,20.61842105,3,25.67105263,43,23.55263158,37.5,1.105263158,1,1.289473684,1.5,0.171052632,0,0.184210526,0,-1.789855263,-90.72368421,-17.61842105,17.32894737,13.94736842,-0.105263158,0.210526316,-0.171052632,0.230088496,1
Aviva,77,98,United Kingdom,895.43,32.072,5930.73,119.58,43,0.11627907,0.023255814,42,1049.162791,1192.604651,53.76744186,45.97674419,36.13953488,1.441860465,2.093023256,0.642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0.047619048,0.023809524,0,0,0,0,0.023255814,0.790697674,0.105263158,0.2,0,0.2,12.15063158,7.1932,1192.5,1193.4,55.39473684,41.4,36.68421053,116.6,29.39473684,87.4,1.394736842,1.8,2.157894737,1.6,0.702702703,0.2,0.094736842,0.2,-4.957431579,0.9,-13.99473684,79.91578947,58.00526316,0.405263158,-0.557894737,-0.502702703,0.126843658,0.976744186
Avnet,67,86,United States,181.56,-1.135,80.9,29.97,30,0.166666667,0,30,72.13333333,104.2333333,1.666666667,49.76666667,42.63333333,1.1,2.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0.185185185,0,0,0,8.197148148,0,103.4444444,111.3333333,1.592592593,2.333333333,46.74074074,77,40.40740741,62.66666667,1.111111111,1,2.481481481,1,0,0,-0.185185185,0,-8.197148148,7.888888889,0.740740741,30.25925926,22.25925926,-0.111111111,-1.481481481,0,0.088495575,1
Axis Bank,62,75,India,112.91,2.631,1226.51,167.06,74,0.689189189,0,69,26158.55405,2744.837838,72.90540541,31.7972973,27.87837838,1.081081081,1.554054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014492754,0,0,0,0,0,0,0,0,0.040540541,0,0.685714286,0.75,0,0,21.2947,32.5,2829.842857,1257.25,72.81428571,74.5,32.42857143,20.75,28.32857143,20,1.085714286,1,1.585714286,1,0,0,0.064285714,0,11.2053,-1572.592857,1.685714286,-11.67857143,-8.328571429,-0.085714286,-0.585714286,0,0.218289086,0.932432432
BJ's Wholesale Club,56,61,United States,131.91,1.872,52.7,36.31,229,0.087336245,0.11790393,229,170.3362445,180.6419214,9.27510917,50.05240175,40.05676856,1.008733624,1.563318777,0.410480349,0.004366812,0,0,0,0,0,0,0,0,0.004366812,0,0,0,0,0,0,0,0,0.074235808,0,0.026200873,0.021834061,0.026200873,0,0,0,0,0.008733624,0,0.095477387,0.033333333,0.105527638,0.2,3.181306533,1.847766667,181.5025126,174.9333333,9.738693467,6.2,42.16582915,102.3666667,35.1758794,72.43333333,1.010050251,1,1.542713568,1.7,0.417085427,0.366666667,-0.062144054,0.094472362,-1.333539866,-6.569179229,-3.538693467,60.20083752,37.25745394,-0.010050251,0.157286432,-0.05041876,0.675516224,1
BMW Group,77,98,Germany,1166.37,55.011,2712.67,389.31,238,0.361344538,0,237,4386.647059,1857.605042,13.05882353,81.56302521,60.08403361,1.113445378,4.668067227,0.194092827,0,0,0,0,0,0,0,0,0,0.054621849,0,0.008403361,0,0,0.138655462,0.176470588,0,0,0.232067511,0,0.054852321,0,0.008438819,0.05907173,0.135021097,0.004219409,0.962025316,0.016806723,0.06302521,0.330188679,0.386363636,0,0,25.58056604,7.100515152,2019.726415,1727.416667,14.96226415,11.53030303,39.09433962,115.6666667,34.74528302,80.43181818,1.141509434,1.090909091,4.660377358,4.674242424,0.219047619,0.174242424,0.056174957,0,-18.48005089,-292.3097484,-3.431961121,76.57232704,45.68653516,-0.050600343,0.013865066,-0.044805195,0.702064897,0.995798319
BNP Paribas,75,96,France,1280.27,86.686,24298.9,392.15,81,0.283950617,0,81,233.2962963,98.37037037,2.320987654,98.18518519,73.96296296,1.530864198,8.87654321,1.740740741,0,0,0,0,0,0,0,0,0,0.024691358,0,0,0,0,0.012345679,0.061728395,0,0,0.296296296,0,0,0,0.012345679,0.024691358,0.061728395,0,0,0.024691358,0.580246914,0.333333333,0.166666667,0,0,73.17435088,14.4555,96.26315789,103.375,2.228070175,2.541666667,90.49122807,116.4583333,70.28070175,82.70833333,1.614035088,1.333333333,8.912280702,8.791666667,1.859649123,1.458333333,-0.166666667,0,-58.71885088,7.111842105,0.313596491,25.96710526,12.42763158,-0.280701754,-0.120614035,-0.401315789,0.238938053,1
Bajaj Finserv,64,81,India,70.17,5.699,333.59,108.03,97,0.93814433,0,97,2200.092784,111.5773196,18.78350515,43.28865979,38.21649485,1.072164948,7.742268041,0.082474227,0,0,0,0,0,0,0,0,0,0.154639175,0,0,0,0,0,0,0,0,0.216494845,0,0,0,0,0,0,0,0,0.041237113,0,0.974358974,0.789473684,0,0,62.81029487,18.47326316,104,142.6842105,16.69230769,27.36842105,41.96153846,48.73684211,37.33333333,41.84210526,1.08974359,1,7.679487179,8,0.076923077,0.105263158,-0.18488529,0,-44.33703171,38.68421053,10.67611336,6.775303644,4.50877193,-0.08974359,0.320512821,0.028340081,0.286135693,1
Ball,68,88,United States,114.56,5.66,173.6,213.68,22,0.636363636,0.136363636,22,72260.09091,39383.13636,519.4090909,27.09090909,22.95454545,1.545454545,2.181818182,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727,0.636363636,,0.136363636,,47.11140909,,39383.13636,,519.4090909,,27.09090909,,22.95454545,,1.545454545,,2.181818182,,2.5,,,,,,,,,,,,0.064896755,1
Banco do Brasil,71,92,Brazil,420.29,37.814,3594.92,146.74,265,0.403773585,0,264,29191.28679,1306.969811,169.0943396,95.50943396,70.34339623,1.060377358,2.475471698,0.401515152,0,0,0,0,0,0,0,0,0,0.011320755,0,0,0,0,0,0,0,0,0.136363636,0,0,0,0,0,0,0,0,0.00754717,0,0.399141631,0.4375,0,0,8.011562232,6.45509375,1124.690987,2634.1875,168.5150215,173.3125,94.93991416,99.65625,70.04291845,72.53125,1.068669528,1,2.429184549,2.8125,0.431034483,0.1875,0.038358369,0,-1.556468482,1509.496513,4.797478541,4.716335837,2.488331545,-0.068669528,0.383315451,-0.243534483,0.781710914,0.996226415
Bank Audi,57,63,Lebanon,36.82,4.93,475.22,7.64,5,0.4,0,5,832.2,259.6,21.8,88,76.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,10.43325,0,240.5,336,25,9,84.25,103,72.5,92,1,1,1,1,0,0,-0.5,0,-10.43325,95.5,-16,18.75,19.5,0,0,0,0.014749263,1
Bank Mandiri,62,76,Indonesia,86.29,19.434,949.76,139.92,344,0.648255814,0,344,22655.125,1381.793605,112.0203488,64.65988372,53.79069767,1.125,2.180232558,0.043604651,0,0,0,0,0,0,0,0,0,0.002906977,0,0,0,0,0,0,0,0,0.005813953,0.002906977,0,0,0,0,0,0,0,0.020348837,0,0.653731343,0.444444444,0,0,36.24210448,32.27911111,1379.462687,1468.555556,111.6567164,125.5555556,64.46268657,72,53.6238806,60,1.128358209,1,2.194029851,1.666666667,0.044776119,0,-0.209286899,0,-3.962993367,89.09286899,13.89883914,7.537313433,6.376119403,-0.128358209,-0.527363184,-0.044776119,1.014749263,1
Bank Negara Indonesia,61,73,Indonesia,53.78,10.879,609.12,51.4,581,0.308089501,0,581,24612.03614,2748.800344,119.2771084,79.59036145,63.79173838,1.185886403,3.898450947,0.056798623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017211704,0,0,0.00172117,0,0,0,0,0,0.012048193,0.015490534,0.311504425,0.1875,0,0,15.40335929,5.6099375,2519.256637,10854.5625,118.3734513,151.1875,79.50265487,82.6875,63.71150442,66.625,1.184070796,1.25,3.897345133,3.9375,0.05840708,0,-0.124004425,0,-9.793421792,8335.305863,32.81404867,3.184845133,2.913495575,0.065929204,0.040154867,-0.05840708,1.713864307,1
Bank Pekao,53,53,Poland,25.94,5.639,536.85,32.95,8,0.5,0,8,2277.125,62.875,1,25.5,24.375,1,3.375,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,0,,4.004125,,62.875,,1,,25.5,,24.375,,1,,3.375,,1.25,,,,,,,,,,,,0.02359882,1
Bank of America,73,95,United States,1120.65,241.29,26199.54,2086.46,75,0.4,0,75,1482.88,701.6666667,95.4,40.14666667,35.38666667,1.12,1.32,0.546666667,0.026666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026666667,0,0,0,0.186666667,0,0.026666667,0,0.013333333,0.04,0,0.026666667,0.013333333,0.013333333,0,0.403508772,0.388888889,0,0,19.10054386,18.27627778,673.9824561,789.3333333,90.63157895,110.5,40.73684211,38.27777778,35.63157895,34.61111111,1.087719298,1.222222222,1.333333333,1.277777778,0.526315789,0.611111111,-0.014619883,0,-0.824266082,115.3508772,19.86842105,-2.459064327,-1.020467836,0.134502924,-0.055555556,0.084795322,0.221238938,1
Bank of Baroda,55,59,India,121.08,-0.5,1592.63,30.27,468,0.337606838,0,468,22882.94444,2619.339744,14.62606838,35.78846154,31.61752137,1.040598291,2.491452991,0.006410256,0,0,0,0,0,0,0,0,0,0.044871795,0,0,0,0,0,0,0,0,0.036324786,0,0.002136752,0.002136752,0.006410256,0.004273504,0.002136752,0,0,0.012820513,0.008547009,0.338672769,0.322580645,0,0,17.86630435,6.994548387,2710.494279,1334.354839,14.39816934,17.83870968,35.46224256,40.38709677,31.39130435,34.80645161,1.041189931,1.032258065,2.505720824,2.290322581,0.006864989,0,-0.016092124,0,-10.87175596,-1376.13944,3.440540341,4.924854211,3.415147265,-0.008931867,-0.215398243,-0.006864989,1.380530973,1
Bank of India,53,53,India,70.95,1.089,891.51,15.36,1170,0.246153846,0,1170,6627.860684,2994.729915,24.40940171,30.96324786,28.65128205,1.068376068,4.060683761,0.05042735,0,0,0,0,0,0,0,0,0,0.001709402,0,0.041025641,0,0.003418803,0.016239316,0.000854701,0,0,0.029059829,0,0.01025641,0,0.000854701,0.001709402,0.001709402,0.000854701,0,0.014529915,0,0.236889693,0.40625,0,0,11.73780651,18.44904688,3067.985533,1728.78125,25.0994575,12.484375,30.89963834,32.0625,28.56690778,30.109375,1.068716094,1.0625,3.994575045,5.203125,0.048824593,0.078125,0.169360307,0,6.711240365,-1339.204283,-12.6150825,1.162861664,1.542467224,-0.006216094,1.208549955,0.029300407,3.451327434,1
