company,environment_rating,environment_percentage,united_states,europe,asia,ln_Sales,Profits,ln_assets,ln_marketvalue,ln_posts_per_year,ln_posts_per_day,has_location,bin_captions_per_year,bin_is_sponsored,ln_likes,ln_comments,bin_mention_counts,ln_hashtag_counts,ln_emoji_counts,total_green_mentions,total_green_hashtags,total_green_caption,total_green,is_video_green_diff,is_sponsored_green_diff,video_length_green_diff,likes_green_diff,comments_green_diff,caption_num_words_green_diff,caption_unique_words_green_diff,mention_counts_green_diff,hashtag_counts_green_diff,emoji_counts_green_diff
Neste,66,84,0,1,0,5.1442333511653215,18.865,4.690062653006054,5.609105427714293,4.969813299576001,0.3519440069834281,0.0,1,0,7.149779601441134,3.7757305618653043,1,0.8748858170722136,0.7070362927344054,0.0,0.0,0.055944056,0.055944056,0.597101449,0.0,-19.72658986,-58.26231884,-14.33043478,127.0971014,87.89130435,-0.065217391,7.2550724639999995,3.908695652
Netflix,51,46,1,0,0,5.370777553277297,22.319000000000003,5.862494165811022,7.521599478203545,6.97166860472579,1.421080477119836,0.0,0,0,12.848776753319608,7.822466548161546,2,0.6959601220278523,0.42230367239678257,0.004694836,0.000938967,0.029245283,0.034879086000000004,0.020218781,0.0,1.1118805920000001,-6511.641531,239.7948623,16.37665929,14.28238692,0.344764012,-0.005899705,0.038784585
Newell Brands,63,79,1,0,0,4.500142948120385,1.0659999999999998,5.058917392714304,4.090671156855792,4.477336814478207,0.22843923877624422,0.0,1,0,5.120743143910182,1.4925165743596942,2,1.9829812754796154,0.39390428591639065,0.0,0.149425288,0.402298851,0.5517241390000001,-0.12987013,0.0,-5.276863636,4.541125541,-0.33982684,33.40909091,24.42424242,-0.192640693,1.158008658,0.17965368
Nike,73,95,1,0,0,6.025865973825314,43.18,5.572914199451162,7.21278844676797,3.4011973816621555,0.08208283105206769,0.0,0,0,13.368797879947744,8.725333723614108,2,0.743578034252411,0.49643688640084765,0.0,0.0,0.107142857,0.107142857,0.07,0.0,62.50144,-339077.21,-4352.24,8.76,6.23,1.28,-0.12,0.41666666700000005
Nintendo,68,87,0,0,1,4.731450351898421,20.33,5.1688349087698,6.211382903066497,5.278114659230517,0.45439573161907043,0.01025641,0,0,11.175395890083871,7.065867333052687,1,1.0017624626499433,0.06486063394117142,0.0,0.0,0.020618557,0.020618557,-0.11780104699999999,0.0,-173.0360013,4828.713350999999,-7.195026177999999,5.82460733,4.111256545,-0.010471204,-0.738219895,-0.068421053
Nippon Paint,62,75,0,0,1,4.166355098198372,3.3680000000000003,4.920418786157677,5.232604823182656,4.59511985013459,0.2539330879302428,0.0,1,0,4.119866431047061,0.6299682787210223,1,0.6931471805599453,0.18571714608322837,0.0,0.0,0.204081633,0.204081633,0.0,0.0,0.0,-4.35,0.013888889,0.95,1.0888888890000001,0.0,0.0,0.29444444399999997
Nokia,72,94,0,1,0,5.555591776578392,3.91,6.080390756302384,5.325786608537582,5.521460917862246,0.5507268403242992,0.297188755,1,0,8.03746921921689,3.470118853933577,1,1.414018909086894,0.1729065577917851,0.012048193000000002,0.07228915600000001,0.273092369,0.357429718,0.115115989,0.0,3.3410468939999998,-245.81067599999997,-4.699925168,12.36580195,9.021576453,0.01209778,0.643676727,-0.098528311
Nordstrom,68,87,1,0,0,5.051457288616511,4.97,4.588735879524666,3.4131259525274293,6.1779441140506,0.8833042328583363,0.043659044,1,0,8.448363508184787,5.049762714436359,2,0.7768613746864109,0.10452856868589436,0.012474012,0.0,0.083160082,0.095634094,0.059942098,0.0,75.25993414,-1020.568233,-20.90426372,17.137452300000003,13.9682853,0.319120937,-0.09297276,-0.05527043
Northrop Grumman,73,95,1,0,0,5.839827372445022,22.53,6.070807009667125,6.31398273439522,4.394449154672439,0.21187081287342976,0.0,1,0,8.458286780130296,3.822918530345325,1,0.8164703965919442,0.0,0.0125,0.0375,0.025,0.07500000000000001,0.256756757,0.0,7.154130631,-689.8828829,-9.085585586,2.531531532,1.9279279280000001,-0.027027027000000002,0.256756757,0.0
Novartis,72,93,0,1,0,6.18855155610241,122.137,7.116369793147633,7.566036650015742,3.7612001156935624,0.11679926747066018,0.0,1,0,7.058307655531328,4.210715666757885,1,1.324925414768915,0.19415601420566342,0.0,0.0,0.19047619,0.19047619,0.166666667,0.0,-18.46225,-40.61111111,-41.69444444,79.72222222,49.86111111,0.0,-1.277777778,0.333333333
Novo Nordisk,76,98,0,1,0,5.214500880454926,58.391000000000005,5.245391160738632,7.29209889046819,4.219507705176107,0.1803530522262085,0.402985075,1,0,6.889469709311908,3.0423879651663004,2,1.415708246308068,1.0734220397273062,0.0,0.179104477,0.462686567,0.641791044,-0.123931624,0.0,-6.943433047999999,18.56837607,-0.517094017,21.85042735,13.94444444,0.005698005999999999,0.32905982899999997,0.665242165
OMV Group,59,69,0,1,0,5.574394865641683,18.77,6.16927594842405,4.68268662841592,4.189654742026425,0.17541477059802654,0.876923077,1,0,5.62157074961431,1.3186741733214546,1,2.7831101010288877,0.14310084377400667,0.0,0.015384615,0.10769230600000002,0.12307692100000002,0.0,0.0,0.0,115.8694581,2.534482759,1.6625615759999999,1.229064039,0.0,-0.990147783,-0.172413793
Old Mutual,72,94,0,0,0,4.812021740525323,6.362,6.4714494473222945,3.566994266123812,4.3694478524670215,0.20708611476367494,0.102564103,1,0,3.9541979304051127,1.3336506276682525,1,1.5755363606894537,0.1206279876067966,0.0,0.076923077,0.038461537999999997,0.115384615,-0.092105263,0.0,22.25727632,133.7763158,3.802631579,13.43421053,8.105263158,-0.065789474,-1.881578947,-0.131578947
Olympus,75,97,0,0,1,4.31895370569792,5.5729999999999995,4.5208098373700185,5.339651230041014,5.817111159963204,0.6872300035466935,0.155223881,1,0,7.247954039195528,2.9873389388629654,1,0.6990995793320477,0.3235965220883815,0.0,0.0,0.149253731,0.149253731,-0.021549878999999997,0.0,-0.063510846,87.15363208,4.785500214,34.36963037,21.90495219,-0.011631226000000001,-0.013986014,-0.08898244599999999
Oneok,62,76,1,0,0,4.558602550171757,7.995,5.396759001860069,4.827353276207177,3.5263605246161616,0.09289374712656719,0.090909091,1,0,4.007333185232471,0.7230001439008028,1,1.2396908870595942,0.3953127367461873,0.0,0.03030303,0.242424242,0.272727272,0.11428571400000001,0.0,4.606878571,12.96428571,0.8714285709999999,-1.5571428569999999,-1.571428571,0.0,-0.771428571,0.607142857
Oracle,73,95,1,0,0,5.988058753973149,107.59,6.875273408736883,7.421446792161173,4.2626798770413155,0.1877150490633294,0.042857143,1,0,6.04784488054409,3.195168440890691,0,0.9932517730102834,0.4054651081081644,0.0,0.0,0.0,0.0,0.25,0.0,198.3376324,-213.8088235,-21.01470588,-10.70588235,-8.764705882000001,-0.6911764709999999,0.308823529,0.0
Orsted,72,94,0,1,0,4.40745068701404,12.782,5.655047308974325,6.053288449499899,4.6443908991413725,0.2653097744981528,0.029126213999999997,1,0,6.203340978749037,1.9719211979104714,1,1.0316976999831424,1.3390806237490402,0.019417476,0.116504855,0.475728155,0.611650486,-0.110822511,0.0,-4.033331602,62.73030303,2.448484848,3.9220779219999997,4.186580087,0.076623377,0.19653679699999999,0.405194805
Oshkosh,60,70,1,0,0,4.404277243608702,4.862,4.087991088249925,3.8495091000389037,5.831882477283517,0.6946210204241958,0.0,0,0,8.24523855668879,3.9345324618370627,2,1.5170645922127626,0.8472978602443463,0.0058823519999999995,0.014705882,0.047197641000000005,0.06778587500000001,0.016271085,0.0,0.574258546,-1102.846843,-28.0111957,2.532766084,2.7533960289999997,-0.203761755,-0.24033437800000002,0.60916442
Panasonic,75,97,0,0,1,6.558325454238947,26.471999999999998,6.427297191832543,5.200539143629332,5.3706380281276624,0.4893578944004741,0.014018692,1,0,4.679011099770615,1.2284374445911281,1,1.2379678096246913,0.1594769238868249,0.0,0.014018691000000002,0.13551401799999999,0.14953270899999999,-0.08259061200000001,0.0,-2.96595207,14.07526243,-0.518320459,13.88453159,10.36086354,-0.00613983,1.266785502,0.141216082
PayPal,66,84,1,0,0,5.172413949658881,24.59,6.24286508279265,7.274936834664693,4.382026634673881,0.20948132507732042,0.0,1,0,6.576786855894058,6.1205477702478115,1,0.7485459601233861,0.073203403940942,0.012658228,0.0,0.06329113900000001,0.07594936700000002,-0.156756757,0.0,-5.133983784,-86.28918919,-245.8756757,14.01891892,11.49189189,-0.054054054000000004,0.09189189199999999,0.132432432
Paychex,49,42,1,0,0,3.7390971702745537,11.078,4.560904769690076,5.508537772571756,3.7612001156935624,0.11679926747066018,0.0,0,0,4.291111544236373,0.9718605830830199,1,1.137527704902516,0.024097551674298494,0.0,0.0,0.073170732,0.073170732,0.153846154,0.0,2.823,-14.76923077,-1.051282051,5.282051282,5.692307692000001,0.0,-0.128205128,-0.026315789
Paycom,46,33,1,0,0,2.174751721484161,1.962,3.1822118404966093,5.019925341003349,4.465908118654584,0.22608906183573121,0.058139535,1,0,5.659806286239626,0.556287998122748,1,1.155124499041342,0.011560822424064539,0.0,0.0,0.011627907,0.011627907,-0.39285714299999996,0.0,-14.67994048,-240.1785714,-0.25,-3.0,-1.857142857,-0.095238095,0.333333333,-0.011904762
Penske Automotive,52,50,1,0,0,5.449707095598856,4.3580000000000005,4.992131822531696,3.40452517175483,5.062595033026967,0.38057581957834824,0.057324840999999994,0,0,3.2707549348522833,0.3990753100948634,2,2.5934468184870156,0.46596321964800186,0.012738853999999999,0.012738853999999999,0.038709678,0.064187386,-0.013888889,0.0,-0.778159722,-1.53525641,-0.115384615,3.8675213680000002,3.6533119660000004,-0.12286324800000001,1.1837606840000001,-0.144095341
PepsiCo,63,79,1,0,0,6.5258943864971455,72.39,6.747140417947873,7.515627755480848,3.912023005428146,0.13500523236395717,0.0,1,0,6.555589105671975,3.771117552383803,2,0.7032995518926501,0.3848458208359843,0.0,0.0,0.06122449,0.06122449,-0.168181818,0.0,-3.296181818,4.718181818,28.25454545,-5.831818182,-4.8272727269999995,-0.340909091,-0.022727273,-0.077272727
Pernod Ricard,77,98,0,1,0,4.672828834461906,16.397000000000002,5.909901934964616,5.994983348857101,1.0986122886681098,0.005882369888403806,0.0,1,0,5.3471075307174685,3.5553480614894135,2,0.9162907318741551,0.4054651081081644,0.0,0.0,0.5,0.5,1.0,0.0,50.58,222.0,68.0,63.0,47.0,1.0,-1.0,1.0
Peugeot,75,97,0,1,0,6.730337678116491,35.827,6.664562069862224,4.8610519458900745,5.170483995038151,0.41622315821284706,0.0,1,0,9.418418319250563,4.375073949299974,1,1.1230725861453337,0.11332868530700327,0.0,0.0,0.034285713999999995,0.034285713999999995,0.0,0.0,0.0,-63.95069034,-14.26824458,2.1765286,2.140039448,-0.059171598,0.440828402,-0.124260355
Pfizer,70,90,1,0,0,6.2296937358402324,157.9,7.42409964642989,7.663445240514421,4.060443010546419,0.15541410394221217,0.0,1,0,7.341483852363161,4.189654742026425,1,2.132816002244184,1.0195437653506445,0.0,0.035087718999999996,0.140350877,0.175438596,0.097142857,0.0,-4.61604,-641.9828571,1.954285714,10.08285714,6.417142857000001,-0.12,-1.64,0.097142857
Philips,76,97,0,1,0,5.3893000142599075,13.05,5.717849731867637,5.962473333757384,2.0794415416798357,0.02043866811658029,0.0,1,0,6.3706345688251975,4.456007047638705,1,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phillips 66,46,33,1,0,0,6.98047586058309,30.7,6.377067026119895,5.772593107316444,4.343805421853684,0.2022784132092842,0.184210526,1,0,4.670982566671961,0.9873866534402383,1,0.7062192618935318,0.20186615325402174,0.0,0.0,0.26315789500000003,0.26315789500000003,0.087719298,0.0,4.374912281,-29.49122807,-0.701754386,15.42105263,10.15789474,-0.10526315800000001,-0.035087718999999996,-0.01754386
Pirelli,70,91,0,1,0,4.103964805599091,4.904,5.05477976308044,3.6871279210751298,4.919980925828125,0.33731469665208574,0.036764706,1,0,8.01024240376702,2.604865964519153,2,1.5073400423329144,0.31309178810618155,0.0,0.0,0.06617647,0.06617647,-0.263565891,0.0,-43.82914729,-819.9955702999999,-6.5825027689999995,17.00110742,13.79623477,-0.10631229199999999,0.662236988,0.064230343
Procter & Gamble,67,85,1,0,0,6.557431551870176,49.86,7.078847353824543,7.979010074083281,5.834810737062605,0.6960926907823491,0.023460411,0,0,6.255851353127914,2.5142851169999343,2,1.1811333123165093,0.17589066620559965,0.029325513,0.041055718,0.272189349,0.34257058,0.05316092,0.0,10.74759171,-87.40938697,-0.565421456,17.785536399999998,11.78165709,0.114176245,-0.320833333,-0.055426357
Progressive,57,65,1,0,0,5.970240910656355,35.846,6.3344334914905405,6.116862956502316,3.6375861597263857,0.10358903621423148,0.324324324,1,0,5.872346160861475,3.939217429875767,2,1.5875791186437007,0.48342664981120964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prudential,71,93,0,1,0,6.85244339455105,7.675,8.390400187627039,5.913340830326403,3.784189633918261,0.11942050138842866,0.0,1,0,5.822426466102281,5.043875127907176,2,0.7605884614859127,0.3819346106503513,0.0,0.0,0.069767442,0.069767442,-0.205128205,0.0,-4.740948718,-187.48076919999997,-151.1282051,6.685897436,6.358974358999999,0.243589744,0.121794872,0.038461537999999997
Public Storage,60,70,1,0,0,3.392492941032009,15.155,4.78130598369496,5.78339432029125,5.594711379601839,0.5825286836922277,0.0,1,0,6.178276937911706,2.4113725656213694,1,1.0592920680041205,0.08233628710049835,0.0,0.026119403,0.111940299,0.138059702,-0.041493776,0.0,-0.8532863070000001,-37.41094206,-7.126479176,4.4691870289999995,4.277239895,-0.008298755,2.9293069,-0.095435685
Publicis Groupe,72,94,0,1,0,4.821329403527856,9.413,5.906995390481532,4.267176792994939,1.3862943611198906,0.008810630155839192,0.0,1,0,5.681309618690506,1.791759469228055,1,1.0986122886681098,1.203972804225936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qualcomm,68,87,1,0,0,5.5151208621160475,40.48,5.7695077912733375,6.786694376986867,4.897839799950911,0.33097887785976615,0.052631579000000005,1,0,7.312061821545685,2.550384579543094,2,1.0312292913523566,0.1658966772794206,0.0,0.0,0.030075188,0.030075188,-0.05,0.0,-1.254564062,-267.9359375,-5.0,-0.9984375,0.1859375,-0.1328125,-0.4203125,0.0203125
RBC,75,97,0,0,0,6.23342985266278,99.57,9.320410181482533,6.77777187052568,4.51085950651685,0.23545681181330097,0.011111111000000002,1,0,6.061923010756543,2.7578980070411943,2,0.8084580268729199,0.1823215567939546,0.0,0.0,0.066666667,0.066666667,0.011904762,0.0,22.10580952,-51.28571429,-3.321428571,10.20238095,8.5,0.321428571,0.988095238,0.321428571
RHB Bank,60,72,0,0,1,3.3775875160230218,5.992000000000001,6.44687787873466,3.8133070324889884,5.043425116919247,0.3745090665689335,0.006493506,1,0,7.999654609749091,1.2998731287788294,1,0.9570088249328405,0.006472514015294864,0.0,0.0,0.07142857,0.07142857,-0.12493180599999999,0.0,-4.7238085110000005,1478.830878,-1.318603382,6.426077469,6.279869067000001,0.06273868,-0.07146754,-0.007092199
Rakuten,58,66,0,0,1,4.761746493030188,-2.925,6.738626315974166,4.7637112141166424,4.276666119016055,0.1901570522983911,0.014084507,0,0,7.078697785080283,6.671694146809462,2,0.7412664287632041,1.103362891331921,0.0,0.0,0.14285714200000002,0.14285714200000002,-0.10769230800000001,0.0,-3.381076923,2084.389744,2565.758974,142.58461540000002,102.18461540000001,1.5871794869999998,-0.10769230800000001,5.453125
Ralph Lauren,61,74,1,0,0,4.173001695045377,6.649,4.323602714536165,4.014940539434832,6.066108090103747,0.8190908620497712,0.13488372099999998,1,0,9.919482209294983,4.82842535907236,2,1.387456476352333,0.0023228810217081467,0.002325581,0.0,0.162790698,0.165116279,0.066087107,0.0,2.659853337,-3348.169629,-10.24514511,23.00121102,15.43017171,0.31101596,-0.953937978,0.015873016
RingCentral,44,28,1,0,0,2.305580601973844,-0.536,2.7414849771884473,5.309306761347639,4.672828834461906,0.27207417495208214,0.009433961999999999,1,0,6.480637626060023,1.4721257969610138,1,1.092303119316617,0.3471962002508553,0.0,0.0,0.037735849,0.037735849,0.100990099,0.0,3.214883168,-329.3207921,-0.7960396040000001,9.982178218,9.653465347000001,-0.02970297,0.22970297,-0.22574257399999997
Rockwell Automation,64,79,1,0,0,4.22829253473184,7.117999999999999,4.214495163352562,5.39571627253517,4.820281565605037,0.3095647834025872,0.008130080999999999,0,0,5.060122079695611,1.3014978244686632,2,1.658615148348265,0.5042466527174532,0.0,0.048780488,0.22950819599999997,0.27828868399999995,-0.170567057,0.0,-10.95672637,-16.74032403,0.396039604,12.82853285,10.20747075,-0.241674167,1.741224122,0.475454545
Roku,45,31,1,0,0,2.5087859235779435,-0.599,2.7536607123542622,5.0429088546465515,5.10594547390058,0.39459006257813595,0.0,1,0,5.570970915841526,4.307437777682809,1,0.8243893696438094,0.8764844813112989,0.0,0.0,0.024390244,0.024390244,0.228930818,0.0,10.48855094,-52.69559748,-43.78490566,7.4163522010000005,6.098113207999999,-0.044025157,-0.083018868,0.203773585
Royal Bank of Scotland,72,93,0,1,0,5.4642977981288725,45.148,9.167376501944052,5.132439862170015,5.209486152841421,0.42974993415026785,0.0,1,0,3.7975860137925177,1.17272026089326,1,1.294275462303253,0.8409986270966572,0.0,0.005494505,0.16483516300000003,0.17032966800000005,-0.12987013,0.0,-3.014876623,22.25974026,0.36038961,19.96753247,14.50649351,-0.019480518999999998,1.301948052,0.847402597
Royal Dutch Shell,47,37,0,1,0,8.04450436024049,99.478,8.279090812643265,7.143530711093452,1.9459101490553132,0.017544309607431332,0.5,1,0,8.357806605826593,5.610692051468238,1,1.5755363606894537,1.041453874710514,0.0,0.0,0.166666667,0.166666667,0.0,0.0,0.0,2290.4,-134.8,-4.8,-3.0,0.0,-2.2,0.2
Saipem,62,77,0,1,0,4.633174382397689,0.134,4.996941966964253,3.2786530289040616,4.553876891600541,0.2447376208622244,0.0,1,0,6.202600120161835,2.17813091851582,1,1.5922701088074058,0.16623541918647444,0.0,0.07446808499999999,0.680851063,0.755319148,0.17877984100000002,0.0,28.16023714,-256.3644562,-4.142175066,19.75172414,12.08169761,0.0,0.671618037,0.137400531
Samsung SDS,64,80,0,0,1,4.511408806173617,4.7860000000000005,4.314282982587362,4.6459281784602595,3.871201010907891,0.12983726221909556,0.021276596000000002,1,0,3.2068893800050593,0.3693601037160481,1,1.8502959717341396,0.9205370228064536,0.0,0.0,0.042553191,0.042553191,-0.088888889,0.0,-6.3594,-5.955555556,0.055555556,56.32222222,43.87777778,0.0,-0.9,-1.5777777780000002
Sanofi,72,93,0,1,0,6.004726221091167,32.537,7.143980885839933,7.111397917479776,4.07753744390572,0.15793617294150092,0.0,1,0,6.479727185494461,2.6633894305392123,1,1.2866645201234304,0.06669137427286585,0.0,0.0,0.06896551699999999,0.06896551699999999,0.175925926,0.0,26.8865,-337.30555560000005,-5.740740741000001,17.35185185,11.47222222,-0.074074074,1.212962963,-0.074074074
Santander,76,97,0,1,0,6.794127348905883,72.919,9.74643892771955,5.918006363795757,3.044522437723423,0.05732228096855295,0.0,1,0,4.445588116163626,3.664842876285695,1,0.7178397931503168,0.0,0.0,0.0,0.1,0.1,-0.21052631600000002,0.0,-5.495,30.26315789,-1.105263158,5.263157895,7.105263158,0.0,-0.052631579000000005,0.0
Schaeffler,58,66,0,1,0,5.090493369341659,4.79,5.018471179864031,3.8375149532530846,3.58351893845611,0.09825569025333296,0.0,1,0,7.630710884023461,1.9580806847158911,1,2.1908551290667138,0.0,0.0,0.342857143,0.42857143,0.7714285729999999,0.06,0.0,1.3748,182.68,1.28,2.2,2.7,0.0,0.5,0.0
Schneider Electric,77,98,0,1,0,5.7202134111139475,27.006999999999998,6.226852824838629,6.2238254874718,4.499809670330265,0.23312308807751472,0.02247191,1,0,6.333638794892691,1.9634125847587138,2,1.4646069646413586,0.7945673589753917,0.08988764,0.505617977,0.797752809,1.393258426,0.211558308,0.0,6.047459752000001,-103.91073270000001,-0.07791537700000001,27.46491228,19.34210526,0.32249742,0.7172342620000001,1.969556244
Seagate Technology,61,74,0,1,0,4.6504303173929555,18.21,4.491889499529125,4.877865516131549,5.204006687076795,0.4278287043027151,0.033149171,1,0,7.28467311701089,3.439319602591151,2,0.8722406965819297,1.0856371298553493,0.005524861999999999,0.0,0.265193371,0.27071823300000003,-0.07358156,0.0,-12.97009273,162.5347518,-10.4501773,8.625531915,5.508510638,-0.194858156,-0.246808511,-0.239184397
Shiseido,70,91,0,0,1,4.6520537718869415,6.747999999999999,4.728714372079547,5.477467232176356,6.532334292222349,1.1064477841725462,0.080174927,1,0,7.754535304172978,3.574529839796217,2,1.3196155530681224,0.06353583236315467,0.0014577260000000001,0.045189504000000005,0.154518951,0.201166181,-0.009095619000000001,0.0,-13.26285743,34.3321628,-4.8833688330000005,22.24040067,16.32078368,0.21789188899999998,0.664076142,0.003857003
Siemens,76,97,0,1,0,6.882755369180813,58.648999999999994,7.44486834048951,6.626505806260895,4.060443010546419,0.15541410394221217,0.228070175,1,0,7.509248744465491,3.6444874982432824,1,1.870451737776693,0.9808292531367262,0.0,0.15789473699999998,0.280701755,0.43859649199999995,0.07777777799999999,0.0,6.5133666670000006,155.7888889,-26.93333333,9.955555556,6.3833333329999995,-0.088888889,0.9611111109999999,-0.316666667
Sony,80,99,0,0,1,6.676403129118039,60.306999999999995,7.642068394907903,6.669853356692382,5.204006687076795,0.4278287043027151,0.0,1,0,11.057182714052106,5.964714917119728,1,0.8393738886252858,0.21760337121859438,0.005524861999999999,0.0,0.011049723999999999,0.016574586,-0.089385475,0.0,-7.142284916,-17930.31564,-152.122905,-2.081005587,-1.444134078,0.0,0.69273743,0.259776536
Square,48,39,1,0,0,3.874113432354926,3.7539999999999996,3.839667343236006,5.660596577206601,5.393627546352362,0.49835885493096815,0.438356164,1,0,6.08995563178417,3.056410613927558,2,0.6954276832358915,0.28080919298126034,0.02283105,0.0,0.23287671199999999,0.255707762,0.201775626,0.0,131.40203229999997,-143.69854719999998,-5.849071832000001,58.85310734,38.52502018,2.0508474580000002,-0.005649718000000001,0.099677159
St. James's Place,64,80,0,1,0,5.357105008031125,1.87,7.348362280335357,4.065258981327004,4.430816798843313,0.2190052065655142,0.0,1,0,4.351132604059049,0.8541589506133026,1,1.7210439444684504,0.34333332684731205,0.0,0.012048193,0.373493977,0.38554216999999996,-0.066666667,0.0,-5.585066667,-4.211594203,-0.002173913,27.02101449,16.00144928,-0.11666666699999999,0.566666667,0.155072464
Stanley Black & Decker,65,82,1,0,0,4.965498448424726,9.191,5.438296676601477,5.140141931582161,3.970291913552122,0.14270745227243467,0.0,1,0,4.791490148493354,1.0921813984152386,2,1.3570239789187872,0.03774032753840255,0.0,0.019230768999999998,0.057692307,0.07692307599999999,-0.06,0.0,0.85196,-55.1,-1.02,-4.52,-2.12,-0.36,0.64,-0.04
Starbucks,67,86,1,0,0,5.589343840250208,33.898,5.619639706543773,6.799367964966116,5.220355825078324,0.4335813564531151,0.010869565,0,0,11.700843019918974,7.416103924368498,1,0.7460695819318135,0.9432465418903428,0.005434783,0.0,0.262295082,0.267729865,-0.044862279000000005,0.0,-0.428164275,-3649.327066,201.0443675,13.65099786,10.86590797,0.320468415,-0.050799934000000005,-0.22607973399999998
TELUS,51,49,0,0,0,4.709079649378603,13.159,5.68306943305866,5.339795145994346,5.081404364984463,0.386605988248824,0.00625,1,0,6.004750891433717,2.8643414454285794,1,0.9287132518727123,0.6084059521048546,0.0,0.0,0.09375000000000003,0.09375000000000003,0.044014809,0.0,0.565070341,-64.760181,-6.788153023,10.32250103,7.542575072000001,0.165364048,0.327025915,-0.015631427
Target,71,92,1,0,0,6.6620081814580745,32.81,6.060967288589134,6.309026972040235,5.111987788356544,0.3965761608813945,0.006060606,0,0,10.103693181280606,6.4028113141321565,2,0.7171004213457519,0.6302333548896357,0.018181818,0.0,0.10365853700000001,0.12184035500000001,0.081632653,0.0,18.6206712,6920.246031999999,81.70748299,22.85600907,14.70068027,-0.09297052199999999,0.070294785,0.26179604300000003
Tata Motors,72,94,0,0,1,6.005589321153378,-1.504,6.051241751143842,3.826900752011311,5.4680601411351315,0.5283699335699437,0.012711864,1,0,7.169982637155313,2.616095965745053,1,1.4399154525469398,0.06559728232708312,0.0,0.0,0.04661016899999999,0.04661016899999999,0.25744047600000003,0.0,3.80105506,-1223.535714,-10.90327381,10.25595238,7.331845238,0.038690476,0.294642857,0.016369048
Tesla,51,49,1,0,0,5.565362964149375,-1.443,5.922918004572872,7.274271636951727,1.6094379124341003,0.011730339756335202,0.0,1,0,12.213734468656872,7.847664876454926,1,0.6931471805599453,0.0,0.0,0.0,0.25,0.25,0.666666667,0.0,0.8673333329999999,-45551.0,-531.6666667,15.66666667,15.66666667,0.0,0.0,0.0
Tyson Foods,50,46,1,0,0,6.067290685225978,20.28,5.826324538522787,5.410127041600043,4.700480365792417,0.2787931248046242,0.036697247999999995,1,0,4.5831872017543365,1.9459101490553132,1,0.6977238476238867,0.0,0.0,0.0,0.08256880800000001,0.08256880800000001,0.11777777800000001,0.0,2.689136667,-8.893333333,-2.18,1.397777778,0.18888888899999998,-0.08,-0.01,0.0
Uber,51,46,1,0,0,4.9591314512291405,-85.06,5.763967784302899,6.261205383798974,4.02535169073515,0.15035080199870188,0.290909091,1,0,8.151013479657813,5.703540020933339,2,0.7375989431742573,0.6176396282968982,0.036363636,0.0,0.109090909,0.145454545,-0.066489362,0.0,-2.4275984040000003,-711.0691489,-130.83244679999999,-1.8936170209999998,0.981382979,-0.08776595699999999,-0.106382979,1.04787234
Vertex Pharmaceuticals,49,42,1,0,0,3.8905950580145254,15.109000000000002,4.499031589926425,6.480105909738089,4.564348191467836,0.2470444265632726,0.284210526,0,0,4.869960654839985,0.0,2,1.1762228913243324,0.021053409447832433,0.0,0.010526316,0.180851064,0.19137738,-0.226244344,0.0,-16.45684238,-26.46304676,0.0,4.178733032,3.889140271,-0.18024132699999998,1.209653092,-0.025974026
ViacomCBS,54,57,1,0,0,5.206311720752012,20.84,6.206958917890576,4.674229721919586,4.1588830833596715,0.1704519812684215,0.0,0,0,5.935817595345282,5.538146335626749,2,0.9867639887031384,0.14953173433207487,0.0,0.0,0.048387097000000004,0.048387097000000004,0.172131148,0.0,12.05372951,-89.69672131,-124.14754099999999,30.68032787,23.54918033,-0.786885246,-0.18852459,-0.166666667
Walgreens Boots Alliance,68,88,1,0,0,7.235647959095311,34.93,6.80353855339143,5.942142991775271,4.127134385045092,0.16546443977003167,0.0,1,0,6.675389000892951,4.853438084194201,2,0.9389821430057131,0.4109147126692073,0.278688525,0.24590163899999998,0.819672131,1.344262295,-0.113414634,0.0,0.28527439,-211.1280488,108.0439024,48.23658537,32.54756098,1.253658537,1.4768292680000001,0.731707317
Walmart,66,84,1,0,0,8.564198907261503,148.81,7.768934911601593,8.144783677262401,5.659482215759621,0.6117515422967512,0.062937063,1,0,8.51577190206287,5.4998014626556255,1,0.7704966467122719,0.6035896534248026,0.0,0.0,0.087412587,0.087412587,-0.035402299,0.0,3.56592613,441.9318008,36.33256705,2.778390805,2.8919540230000003,-0.044291187999999995,-0.176245211,0.012413793000000001
Walt Disney,68,88,1,0,0,6.619032665355109,103.73,7.606128778513664,7.577418865793799,6.849066282633458,1.3293961945303354,0.022292994,0,0,12.147078888006334,6.820478667075382,1,0.8486618070745876,0.2005740821588727,0.001061571,0.002123142,0.039319873,0.042504586,-0.059885851,0.0,22.40675833,-1148.489991,-251.288781,9.672885254,8.313740523,0.10861231800000001,0.130419968,0.16953777899999997
